"stage","method","config","repeat_id","outer_seed","fold","rmse","mae","r2","eta","eta_scale","q","k1_cap","T","T1","T2","lambda","s","tau_q","tau_x_q","tau_y_q","tau","tau_x","tau_y","nonzero","n1","n2","b2","K1","K1_default","K1_tar","K2","K2_tar","stage1_block_size","stage2_block_size","eligible","eta_base","y_center","fold_seed","lasso_seed","ts_seed"
"after_stage2","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=30, T2=4, eta=0.5/L",1,20260517,4,1.1047363466722,0.593879700563959,0.242916487901566,6.44379912200231e-05,0.5,0.4,2,NA,30,4,NA,38,NA,NA,NA,NA,NA,NA,38,252,167,41,2,31,249,2,7,126,20.5,TRUE,0.000128875982440046,2.477898,20264517,20264518,20264738
"after_stage2","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=40, T2=4, eta=0.5/L",1,20260517,4,1.10357820473493,0.606047065491318,0.24450302132085,6.44379912200231e-05,0.5,0.4,2,NA,40,4,NA,38,NA,NA,NA,NA,NA,NA,38,252,167,41,2,31,249,2,7,126,20.5,TRUE,0.000128875982440046,2.477898,20264517,20264518,20264738
"after_stage2","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=50, T2=4, eta=0.5/L",1,20260517,4,1.10762204331539,0.619575694072619,0.238956146204459,6.44379912200231e-05,0.5,0.4,2,NA,50,4,NA,38,NA,NA,NA,NA,NA,NA,38,252,167,41,2,31,249,2,7,126,20.5,TRUE,0.000128875982440046,2.477898,20264517,20264518,20264738
"after_stage2","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=60, T2=4, eta=0.5/L",1,20260517,4,1.11283050987942,0.628887758867501,0.231781873504882,6.44379912200231e-05,0.5,0.4,2,NA,60,4,NA,38,NA,NA,NA,NA,NA,NA,38,252,167,41,2,31,249,2,7,126,20.5,TRUE,0.000128875982440046,2.477898,20264517,20264518,20264738
"after_stage2","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=70, T2=4, eta=0.5/L",1,20260517,4,1.11636614717457,0.630889757886549,0.226892619593496,6.44379912200231e-05,0.5,0.4,2,NA,70,4,NA,38,NA,NA,NA,NA,NA,NA,38,252,167,41,2,31,249,2,7,126,20.5,TRUE,0.000128875982440046,2.477898,20264517,20264518,20264738
"after_stage2","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=80, T2=4, eta=0.5/L",1,20260517,4,1.1247184745626,0.643379396388331,0.2152810142374,6.44379912200231e-05,0.5,0.4,2,NA,80,4,NA,38,NA,NA,NA,NA,NA,NA,38,252,167,41,2,31,249,2,7,126,20.5,TRUE,0.000128875982440046,2.477898,20264517,20264518,20264738
"after_stage2","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=90, T2=4, eta=0.5/L",1,20260517,4,1.1283243129258,0.646681163122479,0.210241343108466,6.44379912200231e-05,0.5,0.4,2,NA,90,4,NA,38,NA,NA,NA,NA,NA,NA,38,252,167,41,2,31,249,2,7,126,20.5,TRUE,0.000128875982440046,2.477898,20264517,20264518,20264738
"after_stage2","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=100, T2=4, eta=0.5/L",1,20260517,4,1.13362179909604,0.65217360568068,0.202808095698254,6.44379912200231e-05,0.5,0.4,2,NA,100,4,NA,38,NA,NA,NA,NA,NA,NA,38,252,167,41,2,31,249,2,7,126,20.5,TRUE,0.000128875982440046,2.477898,20264517,20264518,20264738
"stage1_only","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=0, T2=4, eta=0.5/L",1,20260517,4,1.28654770117789,0.592944695238095,-0.0267820993157148,6.44379912200231e-05,0.5,0.4,2,NA,0,4,NA,38,NA,NA,NA,NA,NA,NA,0,252,167,41,2,31,249,2,7,126,20.5,TRUE,0.000128875982440046,2.477898,20264517,20264518,20264738
"stage1_only","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=10, T2=4, eta=0.5/L",1,20260517,4,1.12110404963033,0.612924994738509,0.220316497363451,6.44379912200231e-05,0.5,0.4,2,NA,10,4,NA,38,NA,NA,NA,NA,NA,NA,38,252,167,41,2,31,249,2,7,126,20.5,TRUE,0.000128875982440046,2.477898,20264517,20264518,20264738
"stage1_only","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=20, T2=4, eta=0.5/L",1,20260517,4,1.1059291625485,0.633056974208285,0.241280715228128,6.44379912200231e-05,0.5,0.4,2,NA,20,4,NA,38,NA,NA,NA,NA,NA,NA,38,252,167,41,2,31,249,2,7,126,20.5,TRUE,0.000128875982440046,2.477898,20264517,20264518,20264738
"stage1_only","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=30, T2=4, eta=0.5/L",1,20260517,4,1.10507395205754,0.64655713033935,0.242453690553836,6.44379912200231e-05,0.5,0.4,2,NA,30,4,NA,38,NA,NA,NA,NA,NA,NA,38,252,167,41,2,31,249,2,7,126,20.5,TRUE,0.000128875982440046,2.477898,20264517,20264518,20264738
"stage1_only","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=40, T2=4, eta=0.5/L",1,20260517,4,1.10995576696598,0.659282834817669,0.235745778357085,6.44379912200231e-05,0.5,0.4,2,NA,40,4,NA,38,NA,NA,NA,NA,NA,NA,38,252,167,41,2,31,249,2,7,126,20.5,TRUE,0.000128875982440046,2.477898,20264517,20264518,20264738
"stage1_only","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=50, T2=4, eta=0.5/L",1,20260517,4,1.11791030116282,0.669521980191615,0.224752421279963,6.44379912200231e-05,0.5,0.4,2,NA,50,4,NA,38,NA,NA,NA,NA,NA,NA,38,252,167,41,2,31,249,2,7,126,20.5,TRUE,0.000128875982440046,2.477898,20264517,20264518,20264738
"stage1_only","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=60, T2=4, eta=0.5/L",1,20260517,4,1.12729990230356,0.679665149093858,0.211674742856505,6.44379912200231e-05,0.5,0.4,2,NA,60,4,NA,38,NA,NA,NA,NA,NA,NA,38,252,167,41,2,31,249,2,7,126,20.5,TRUE,0.000128875982440046,2.477898,20264517,20264518,20264738
"stage1_only","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=70, T2=4, eta=0.5/L",1,20260517,4,1.13666502252854,0.688488204323471,0.198522205209852,6.44379912200231e-05,0.5,0.4,2,NA,70,4,NA,38,NA,NA,NA,NA,NA,NA,38,252,167,41,2,31,249,2,7,126,20.5,TRUE,0.000128875982440046,2.477898,20264517,20264518,20264738
"stage1_only","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=80, T2=4, eta=0.5/L",1,20260517,4,1.14500981134043,0.695144153482532,0.18671096220368,6.44379912200231e-05,0.5,0.4,2,NA,80,4,NA,38,NA,NA,NA,NA,NA,NA,38,252,167,41,2,31,249,2,7,126,20.5,TRUE,0.000128875982440046,2.477898,20264517,20264518,20264738
"stage1_only","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=90, T2=4, eta=0.5/L",1,20260517,4,1.15247286924771,0.700446917449786,0.176074540194873,6.44379912200231e-05,0.5,0.4,2,NA,90,4,NA,38,NA,NA,NA,NA,NA,NA,38,252,167,41,2,31,249,2,7,126,20.5,TRUE,0.000128875982440046,2.477898,20264517,20264518,20264738
"stage1_only","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=100, T2=4, eta=0.5/L",1,20260517,4,1.15914551772136,0.704792933076699,0.166506105684494,6.44379912200231e-05,0.5,0.4,2,NA,100,4,NA,38,NA,NA,NA,NA,NA,NA,38,252,167,41,2,31,249,2,7,126,20.5,TRUE,0.000128875982440046,2.477898,20264517,20264518,20264738
"after_stage2","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=0, T2=4, eta=0.5/L",1,20260517,5,0.796201757995699,0.51459890408908,0.134356478989372,6.97827973178859e-05,0.5,0.4,2,NA,0,4,NA,14,NA,NA,NA,NA,NA,NA,14,252,168,42,2,31,92,2,7,126,21,TRUE,0.000139565594635772,2.493504,20265517,20265518,20265738
"after_stage2","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=10, T2=4, eta=0.5/L",1,20260517,5,0.783587119684043,0.515000765078983,0.161568868163109,6.97827973178859e-05,0.5,0.4,25,NA,10,4,NA,14,NA,NA,NA,NA,NA,NA,14,252,168,42,25,31,92,2,7,10.08,21,TRUE,0.000139565594635772,2.493504,20265517,20265518,20265738
"after_stage2","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=20, T2=4, eta=0.5/L",1,20260517,5,0.787342575996938,0.549910843021258,0.153513001263794,6.97827973178859e-05,0.5,0.4,5,NA,20,4,NA,14,NA,NA,NA,NA,NA,NA,14,252,168,42,5,31,92,2,7,50.4,21,TRUE,0.000139565594635772,2.493504,20265517,20265518,20265738
"after_stage2","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=30, T2=4, eta=0.5/L",1,20260517,5,0.782731798075439,0.535257531931732,0.163398241967337,6.97827973178859e-05,0.5,0.4,2,NA,30,4,NA,14,NA,NA,NA,NA,NA,NA,14,252,168,42,2,31,92,2,7,126,21,TRUE,0.000139565594635772,2.493504,20265517,20265518,20265738
"after_stage2","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=40, T2=4, eta=0.5/L",1,20260517,5,0.784451645270576,0.53784260502601,0.159717778460833,6.97827973178859e-05,0.5,0.4,2,NA,40,4,NA,14,NA,NA,NA,NA,NA,NA,14,252,168,42,2,31,92,2,7,126,21,TRUE,0.000139565594635772,2.493504,20265517,20265518,20265738
"after_stage2","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=50, T2=4, eta=0.5/L",1,20260517,5,0.785372120779809,0.538907297159048,0.157744647296085,6.97827973178859e-05,0.5,0.4,2,NA,50,4,NA,14,NA,NA,NA,NA,NA,NA,14,252,168,42,2,31,92,2,7,126,21,TRUE,0.000139565594635772,2.493504,20265517,20265518,20265738
"after_stage2","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=60, T2=4, eta=0.5/L",1,20260517,5,0.790839778924159,0.537959002585723,0.145976481625475,6.97827973178859e-05,0.5,0.4,25,NA,60,4,NA,14,NA,NA,NA,NA,NA,NA,14,252,168,42,25,31,92,2,7,10.08,21,TRUE,0.000139565594635772,2.493504,20265517,20265518,20265738
"after_stage2","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=70, T2=4, eta=0.5/L",1,20260517,5,0.790005328373149,0.532713776891717,0.147777767916403,6.97827973178859e-05,0.5,0.4,25,NA,70,4,NA,14,NA,NA,NA,NA,NA,NA,14,252,168,42,25,31,92,2,7,10.08,21,TRUE,0.000139565594635772,2.493504,20265517,20265518,20265738
"after_stage2","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=80, T2=4, eta=0.5/L",1,20260517,5,0.790509552912246,0.532514925170235,0.146689551218689,6.97827973178859e-05,0.5,0.4,25,NA,80,4,NA,14,NA,NA,NA,NA,NA,NA,14,252,168,42,25,31,92,2,7,10.08,21,TRUE,0.000139565594635772,2.493504,20265517,20265518,20265738
"after_stage2","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=90, T2=4, eta=0.5/L",1,20260517,5,0.790923770381901,0.533038740170225,0.145795068167886,6.97827973178859e-05,0.5,0.4,25,NA,90,4,NA,14,NA,NA,NA,NA,NA,NA,14,252,168,42,25,31,92,2,7,10.08,21,TRUE,0.000139565594635772,2.493504,20265517,20265518,20265738
"after_stage2","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=100, T2=4, eta=0.5/L",1,20260517,5,0.789197882924915,0.538608241717318,0.14951894935028,6.97827973178859e-05,0.5,0.4,2,NA,100,4,NA,14,NA,NA,NA,NA,NA,NA,14,252,168,42,2,31,92,2,7,126,21,TRUE,0.000139565594635772,2.493504,20265517,20265518,20265738
"stage1_only","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=0, T2=4, eta=0.5/L",1,20260517,5,0.887159119631564,0.549390740384615,-0.0747213118822809,6.97827973178859e-05,0.5,0.4,2,NA,0,4,NA,14,NA,NA,NA,NA,NA,NA,0,252,168,42,2,31,92,2,7,126,21,TRUE,0.000139565594635772,2.493504,20265517,20265518,20265738
"stage1_only","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=10, T2=4, eta=0.5/L",1,20260517,5,0.788457540255164,0.541069144940962,0.151113865126538,6.97827973178859e-05,0.5,0.4,5,NA,10,4,NA,14,NA,NA,NA,NA,NA,NA,14,252,168,42,5,31,92,2,7,50.4,21,TRUE,0.000139565594635772,2.493504,20265517,20265518,20265738
"stage1_only","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=20, T2=4, eta=0.5/L",1,20260517,5,0.79383823395044,0.554881879331877,0.139488174636208,6.97827973178859e-05,0.5,0.4,5,NA,20,4,NA,14,NA,NA,NA,NA,NA,NA,14,252,168,42,5,31,92,2,7,50.4,21,TRUE,0.000139565594635772,2.493504,20265517,20265518,20265738
"stage1_only","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=30, T2=4, eta=0.5/L",1,20260517,5,0.798274848073094,0.557988323801875,0.129842815858163,6.97827973178859e-05,0.5,0.4,5,NA,30,4,NA,14,NA,NA,NA,NA,NA,NA,14,252,168,42,5,31,92,2,7,50.4,21,TRUE,0.000139565594635772,2.493504,20265517,20265518,20265738
"stage1_only","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=40, T2=4, eta=0.5/L",1,20260517,5,0.798310707495395,0.559418126779018,0.129764637183602,6.97827973178859e-05,0.5,0.4,5,NA,40,4,NA,14,NA,NA,NA,NA,NA,NA,14,252,168,42,5,31,92,2,7,50.4,21,TRUE,0.000139565594635772,2.493504,20265517,20265518,20265738
"stage1_only","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=50, T2=4, eta=0.5/L",1,20260517,5,0.800444773451666,0.561298318769163,0.125105744543264,6.97827973178859e-05,0.5,0.4,5,NA,50,4,NA,14,NA,NA,NA,NA,NA,NA,14,252,168,42,5,31,92,2,7,50.4,21,TRUE,0.000139565594635772,2.493504,20265517,20265518,20265738
"stage1_only","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=60, T2=4, eta=0.5/L",1,20260517,5,0.803649316237633,0.56408097728089,0.118086526528022,6.97827973178859e-05,0.5,0.4,5,NA,60,4,NA,14,NA,NA,NA,NA,NA,NA,14,252,168,42,5,31,92,2,7,50.4,21,TRUE,0.000139565594635772,2.493504,20265517,20265518,20265738
"stage1_only","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=70, T2=4, eta=0.5/L",1,20260517,5,0.807486493560642,0.56920666666119,0.109644691937681,6.97827973178859e-05,0.5,0.4,5,NA,70,4,NA,14,NA,NA,NA,NA,NA,NA,14,252,168,42,5,31,92,2,7,50.4,21,TRUE,0.000139565594635772,2.493504,20265517,20265518,20265738
"stage1_only","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=80, T2=4, eta=0.5/L",1,20260517,5,0.810787484490955,0.572350975944555,0.102350298228449,6.97827973178859e-05,0.5,0.4,5,NA,80,4,NA,14,NA,NA,NA,NA,NA,NA,14,252,168,42,5,31,92,2,7,50.4,21,TRUE,0.000139565594635772,2.493504,20265517,20265518,20265738
"stage1_only","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=90, T2=4, eta=0.5/L",1,20260517,5,0.813507209154607,0.574164636553238,0.0963180030639391,6.97827973178859e-05,0.5,0.4,5,NA,90,4,NA,14,NA,NA,NA,NA,NA,NA,14,252,168,42,5,31,92,2,7,50.4,21,TRUE,0.000139565594635772,2.493504,20265517,20265518,20265738
"stage1_only","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=100, T2=4, eta=0.5/L",1,20260517,5,0.814446033954537,0.565925432569416,0.094231018200796,6.97827973178859e-05,0.5,0.4,2,NA,100,4,NA,14,NA,NA,NA,NA,NA,NA,14,252,168,42,2,31,92,2,7,126,21,TRUE,0.000139565594635772,2.493504,20265517,20265518,20265738
"after_stage2","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=0, T2=4, eta=0.5/L",2,20360517,1,0.932491031186644,0.547266687821188,0.141374848386148,6.6689829536931e-05,0.5,0.4,2,NA,0,4,NA,28,NA,NA,NA,NA,NA,NA,28,252,167,41,2,31,184,2,7,126,20.5,TRUE,0.000133379659073862,2.437935,20361517,20361518,20361738
"after_stage2","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=10, T2=4, eta=0.5/L",2,20360517,1,0.896323156232677,0.543337209403412,0.206688934419882,6.6689829536931e-05,0.5,0.4,2,NA,10,4,NA,28,NA,NA,NA,NA,NA,NA,28,252,167,41,2,31,184,2,7,126,20.5,TRUE,0.000133379659073862,2.437935,20361517,20361518,20361738
"after_stage2","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=20, T2=4, eta=0.5/L",2,20360517,1,0.908892791853514,0.533962721275714,0.184282841687667,6.6689829536931e-05,0.5,0.4,5,NA,20,4,NA,28,NA,NA,NA,NA,NA,NA,28,252,167,41,5,31,184,2,7,50.4,20.5,TRUE,0.000133379659073862,2.437935,20361517,20361518,20361738
"after_stage2","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=30, T2=4, eta=0.5/L",2,20360517,1,0.909431378508123,0.543890823517644,0.183315808945178,6.6689829536931e-05,0.5,0.4,15,NA,30,4,NA,28,NA,NA,NA,NA,NA,NA,28,252,167,41,15,31,184,2,7,16.8,20.5,TRUE,0.000133379659073862,2.437935,20361517,20361518,20361738
"after_stage2","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=40, T2=4, eta=0.5/L",2,20360517,1,0.908156595582161,0.551193316534848,0.185603755934701,6.6689829536931e-05,0.5,0.4,15,NA,40,4,NA,28,NA,NA,NA,NA,NA,NA,28,252,167,41,15,31,184,2,7,16.8,20.5,TRUE,0.000133379659073862,2.437935,20361517,20361518,20361738
"after_stage2","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=50, T2=4, eta=0.5/L",2,20360517,1,0.904668027589017,0.551151946694044,0.191848537654801,6.6689829536931e-05,0.5,0.4,15,NA,50,4,NA,28,NA,NA,NA,NA,NA,NA,28,252,167,41,15,31,184,2,7,16.8,20.5,TRUE,0.000133379659073862,2.437935,20361517,20361518,20361738
"after_stage2","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=60, T2=4, eta=0.5/L",2,20360517,1,0.901025204237108,0.552940957716556,0.198343794980194,6.6689829536931e-05,0.5,0.4,15,NA,60,4,NA,28,NA,NA,NA,NA,NA,NA,28,252,167,41,15,31,184,2,7,16.8,20.5,TRUE,0.000133379659073862,2.437935,20361517,20361518,20361738
"after_stage2","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=70, T2=4, eta=0.5/L",2,20360517,1,0.901670481231202,0.557297532270896,0.197195157772707,6.6689829536931e-05,0.5,0.4,15,NA,70,4,NA,28,NA,NA,NA,NA,NA,NA,28,252,167,41,15,31,184,2,7,16.8,20.5,TRUE,0.000133379659073862,2.437935,20361517,20361518,20361738
"after_stage2","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=80, T2=4, eta=0.5/L",2,20360517,1,0.901618318430559,0.560133336268184,0.197288041677649,6.6689829536931e-05,0.5,0.4,15,NA,80,4,NA,28,NA,NA,NA,NA,NA,NA,28,252,167,41,15,31,184,2,7,16.8,20.5,TRUE,0.000133379659073862,2.437935,20361517,20361518,20361738
"after_stage2","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=90, T2=4, eta=0.5/L",2,20360517,1,0.902467061504931,0.564035156125258,0.195776056234875,6.6689829536931e-05,0.5,0.4,15,NA,90,4,NA,28,NA,NA,NA,NA,NA,NA,28,252,167,41,15,31,184,2,7,16.8,20.5,TRUE,0.000133379659073862,2.437935,20361517,20361518,20361738
"after_stage2","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=100, T2=4, eta=0.5/L",2,20360517,1,0.903165954212283,0.566100657876601,0.194529952277558,6.6689829536931e-05,0.5,0.4,15,NA,100,4,NA,28,NA,NA,NA,NA,NA,NA,28,252,167,41,15,31,184,2,7,16.8,20.5,TRUE,0.000133379659073862,2.437935,20361517,20361518,20361738
"stage1_only","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=0, T2=4, eta=0.5/L",2,20360517,1,1.00649276088949,0.573536438095238,-0.000312257376587688,6.6689829536931e-05,0.5,0.4,2,NA,0,4,NA,28,NA,NA,NA,NA,NA,NA,0,252,167,41,2,31,184,2,7,126,20.5,TRUE,0.000133379659073862,2.437935,20361517,20361518,20361738
"stage1_only","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=10, T2=4, eta=0.5/L",2,20360517,1,0.900999985783965,0.518408232577622,0.198388668855934,6.6689829536931e-05,0.5,0.4,5,NA,10,4,NA,28,NA,NA,NA,NA,NA,NA,28,252,167,41,5,31,184,2,7,50.4,20.5,TRUE,0.000133379659073862,2.437935,20361517,20361518,20361738
"stage1_only","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=20, T2=4, eta=0.5/L",2,20360517,1,0.896331597273865,0.52556423110205,0.206673992480997,6.6689829536931e-05,0.5,0.4,5,NA,20,4,NA,28,NA,NA,NA,NA,NA,NA,28,252,167,41,5,31,184,2,7,50.4,20.5,TRUE,0.000133379659073862,2.437935,20361517,20361518,20361738
"stage1_only","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=30, T2=4, eta=0.5/L",2,20360517,1,0.904849058123412,0.524019053159322,0.191525071533561,6.6689829536931e-05,0.5,0.4,15,NA,30,4,NA,28,NA,NA,NA,NA,NA,NA,28,252,167,41,15,31,184,2,7,16.8,20.5,TRUE,0.000133379659073862,2.437935,20361517,20361518,20361738
"stage1_only","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=40, T2=4, eta=0.5/L",2,20360517,1,0.90097364556676,0.528219501712914,0.198435537464753,6.6689829536931e-05,0.5,0.4,15,NA,40,4,NA,28,NA,NA,NA,NA,NA,NA,28,252,167,41,15,31,184,2,7,16.8,20.5,TRUE,0.000133379659073862,2.437935,20361517,20361518,20361738
"stage1_only","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=50, T2=4, eta=0.5/L",2,20360517,1,0.899941055961666,0.534489727010786,0.200271801682399,6.6689829536931e-05,0.5,0.4,15,NA,50,4,NA,28,NA,NA,NA,NA,NA,NA,28,252,167,41,15,31,184,2,7,16.8,20.5,TRUE,0.000133379659073862,2.437935,20361517,20361518,20361738
"stage1_only","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=60, T2=4, eta=0.5/L",2,20360517,1,0.896988006888903,0.537270342668651,0.205511615745031,6.6689829536931e-05,0.5,0.4,15,NA,60,4,NA,28,NA,NA,NA,NA,NA,NA,28,252,167,41,15,31,184,2,7,16.8,20.5,TRUE,0.000133379659073862,2.437935,20361517,20361518,20361738
"stage1_only","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=70, T2=4, eta=0.5/L",2,20360517,1,0.896352624880842,0.542979305708637,0.20663676977633,6.6689829536931e-05,0.5,0.4,15,NA,70,4,NA,28,NA,NA,NA,NA,NA,NA,28,252,167,41,15,31,184,2,7,16.8,20.5,TRUE,0.000133379659073862,2.437935,20361517,20361518,20361738
"stage1_only","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=80, T2=4, eta=0.5/L",2,20360517,1,0.897939650121489,0.551059844500797,0.203824925270742,6.6689829536931e-05,0.5,0.4,15,NA,80,4,NA,28,NA,NA,NA,NA,NA,NA,28,252,167,41,15,31,184,2,7,16.8,20.5,TRUE,0.000133379659073862,2.437935,20361517,20361518,20361738
"stage1_only","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=90, T2=4, eta=0.5/L",2,20360517,1,0.898576768871962,0.556350722583539,0.202694697805825,6.6689829536931e-05,0.5,0.4,15,NA,90,4,NA,28,NA,NA,NA,NA,NA,NA,28,252,167,41,15,31,184,2,7,16.8,20.5,TRUE,0.000133379659073862,2.437935,20361517,20361518,20361738
"stage1_only","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=100, T2=4, eta=0.5/L",2,20360517,1,0.898076711212565,0.558568028824462,0.203581851133675,6.6689829536931e-05,0.5,0.4,15,NA,100,4,NA,28,NA,NA,NA,NA,NA,NA,28,252,167,41,15,31,184,2,7,16.8,20.5,TRUE,0.000133379659073862,2.437935,20361517,20361518,20361738
"after_stage2","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=0, T2=4, eta=0.5/L",2,20360517,2,0.573899220213885,0.448423403509749,0.170860287001762,6.44411295517313e-05,0.5,0.4,2,NA,0,4,NA,61,NA,NA,NA,NA,NA,NA,61,252,167,41,2,31,400,2,7,126,20.5,TRUE,0.000128882259103463,2.503936,20362517,20362518,20362738
"after_stage2","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=10, T2=4, eta=0.5/L",2,20360517,2,0.568162854774147,0.452211620493766,0.187352653154142,6.44411295517313e-05,0.5,0.4,2,NA,10,4,NA,61,NA,NA,NA,NA,NA,NA,61,252,167,41,2,31,400,2,7,126,20.5,TRUE,0.000128882259103463,2.503936,20362517,20362518,20362738
"after_stage2","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=20, T2=4, eta=0.5/L",2,20360517,2,0.569489931500957,0.451502060179033,0.183551965192017,6.44411295517313e-05,0.5,0.4,25,NA,20,4,NA,61,NA,NA,NA,NA,NA,NA,61,252,167,41,25,31,400,2,7,10.08,20.5,TRUE,0.000128882259103463,2.503936,20362517,20362518,20362738
"after_stage2","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=30, T2=4, eta=0.5/L",2,20360517,2,0.566745190226096,0.448965560229514,0.191402984948709,6.44411295517313e-05,0.5,0.4,25,NA,30,4,NA,61,NA,NA,NA,NA,NA,NA,61,252,167,41,25,31,400,2,7,10.08,20.5,TRUE,0.000128882259103463,2.503936,20362517,20362518,20362738
"after_stage2","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=40, T2=4, eta=0.5/L",2,20360517,2,0.559815024980488,0.445220359267465,0.211057143162354,6.44411295517313e-05,0.5,0.4,25,NA,40,4,NA,61,NA,NA,NA,NA,NA,NA,61,252,167,41,25,31,400,2,7,10.08,20.5,TRUE,0.000128882259103463,2.503936,20362517,20362518,20362738
"after_stage2","TS-RIGHT-TUNED","TS tuned K1cap in {2,5,15,25}, T1=50, T2=4, eta=0.5/L",2,20360517,2,0.557297653488731,0.444922006839839,0.218136613037175,6.44411295517313e-05,0.5,0.4,25,NA,50,4,NA,61,NA,NA,NA,NA,NA,NA,61,252,167,41,25,31,400,2,7,10.08,20.5,TRUE,0.000128882259103463,2.503936,20362517,20362518,20362738
