"p","n","rep_id","method","l2_error","df_x","scale_x","q","T1","T2","c_K1","c_K2","K1","K2","K1_block_size","K2_block_size","ts_eligible","seed_data","seed_ts"
600,800,36,"Shrinkage",1.57034446573348,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1800036,2800036
600,1200,36,"TS-RIGHT",0.879586607734217,2.05,4,0.2,2000,2,0.75,0.5,24,4,40,30,TRUE,2200036,3200036
600,1200,36,"IHT",0.477797862737165,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2200036,3200036
600,1200,36,"Lasso",1.58472765486997,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2200036,3200036
600,1200,36,"Shrinkage",1.49052609403478,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2200036,3200036
600,1600,36,"TS-RIGHT",0.212520257910626,2.05,4,0.2,2000,2,0.75,0.5,24,4,53.3333333333333,40,TRUE,2600036,3600036
600,1600,36,"IHT",0.463899775594385,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2600036,3600036
600,1600,36,"Lasso",1.40439786638796,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2600036,3600036
600,1600,36,"Shrinkage",1.4391203553904,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2600036,3600036
600,2000,36,"TS-RIGHT",0.967775274639842,2.05,4,0.2,2000,2,0.75,0.5,24,4,66.6666666666667,50,TRUE,3000036,4000036
600,2000,36,"IHT",0.556010892786033,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,3000036,4000036
600,2000,36,"Lasso",1.4286566606713,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,3000036,4000036
600,2000,36,"Shrinkage",1.18420376519875,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,3000036,4000036
600,600,37,"TS-RIGHT",0.232967500038153,2.05,4,0.2,2000,2,0.75,0.5,24,4,20,15,TRUE,1600037,2600037
600,600,37,"IHT",0.478211197542117,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1600037,2600037
600,600,37,"Lasso",1.53285819766685,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1600037,2600037
600,600,37,"Shrinkage",1.45397011489091,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1600037,2600037
600,800,37,"TS-RIGHT",0.682227664988911,2.05,4,0.2,2000,2,0.75,0.5,24,4,26.6666666666667,20,TRUE,1800037,2800037
600,800,37,"IHT",0.429949414882031,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1800037,2800037
600,800,37,"Lasso",1.21772014725223,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1800037,2800037
600,800,37,"Shrinkage",1.37442327332837,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1800037,2800037
600,1200,37,"TS-RIGHT",0.628613229732497,2.05,4,0.2,2000,2,0.75,0.5,24,4,40,30,TRUE,2200037,3200037
600,1200,37,"IHT",0.529531227203302,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2200037,3200037
600,1200,37,"Lasso",1.27640622511167,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2200037,3200037
600,1200,37,"Shrinkage",1.2509695476992,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2200037,3200037
600,1600,37,"TS-RIGHT",0.521488929065232,2.05,4,0.2,2000,2,0.75,0.5,24,4,53.3333333333333,40,TRUE,2600037,3600037
600,1600,37,"IHT",0.503950454996832,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2600037,3600037
600,1600,37,"Lasso",1.40081344355318,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2600037,3600037
600,1600,37,"Shrinkage",1.04787575903902,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2600037,3600037
600,2000,37,"TS-RIGHT",0.0892250006438764,2.05,4,0.2,2000,2,0.75,0.5,24,4,66.6666666666667,50,TRUE,3000037,4000037
600,2000,37,"IHT",0.475721505754132,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,3000037,4000037
600,2000,37,"Lasso",1.11584198423668,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,3000037,4000037
600,2000,37,"Shrinkage",1.01581262987455,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,3000037,4000037
600,600,38,"TS-RIGHT",0.530270102011429,2.05,4,0.2,2000,2,0.75,0.5,24,4,20,15,TRUE,1600038,2600038
600,600,38,"IHT",0.559703622265518,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1600038,2600038
600,600,38,"Lasso",1.67588119071163,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1600038,2600038
600,600,38,"Shrinkage",1.55640681709852,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1600038,2600038
600,800,38,"TS-RIGHT",0.267817043875732,2.05,4,0.2,2000,2,0.75,0.5,24,4,26.6666666666667,20,TRUE,1800038,2800038
600,800,38,"IHT",0.410195112754604,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1800038,2800038
600,800,38,"Lasso",1.15981675121624,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1800038,2800038
600,800,38,"Shrinkage",1.42702708272284,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1800038,2800038
600,1200,38,"TS-RIGHT",0.168817104152907,2.05,4,0.2,2000,2,0.75,0.5,24,4,40,30,TRUE,2200038,3200038
600,1200,38,"IHT",0.449885166339942,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2200038,3200038
600,1200,38,"Lasso",1.52095972990134,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2200038,3200038
600,1200,38,"Shrinkage",1.2713025874312,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2200038,3200038
600,1600,38,"TS-RIGHT",0.361774808726745,2.05,4,0.2,2000,2,0.75,0.5,24,4,53.3333333333333,40,TRUE,2600038,3600038
600,1600,38,"IHT",0.434920218827337,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2600038,3600038
600,1600,38,"Lasso",1.39363766945156,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2600038,3600038
600,1600,38,"Shrinkage",1.23541989166584,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2600038,3600038
600,2000,38,"TS-RIGHT",0.127507097338989,2.05,4,0.2,2000,2,0.75,0.5,24,4,66.6666666666667,50,TRUE,3000038,4000038
600,2000,38,"IHT",0.548447707246916,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,3000038,4000038
600,2000,38,"Lasso",1.38887314061716,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,3000038,4000038
600,2000,38,"Shrinkage",1.1052230427087,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,3000038,4000038
600,600,39,"TS-RIGHT",0.454761471328152,2.05,4,0.2,2000,2,0.75,0.5,24,4,20,15,TRUE,1600039,2600039
600,600,39,"IHT",0.410874387162598,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1600039,2600039
600,600,39,"Lasso",1.66825727911861,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1600039,2600039
600,600,39,"Shrinkage",1.55171823676529,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1600039,2600039
600,800,39,"TS-RIGHT",0.403087764169765,2.05,4,0.2,2000,2,0.75,0.5,24,4,26.6666666666667,20,TRUE,1800039,2800039
600,800,39,"IHT",0.600577645246934,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1800039,2800039
600,800,39,"Lasso",1.74761096877909,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1800039,2800039
600,800,39,"Shrinkage",1.59473750966682,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1800039,2800039
600,1200,39,"TS-RIGHT",0.196824780179351,2.05,4,0.2,2000,2,0.75,0.5,24,4,40,30,TRUE,2200039,3200039
600,1200,39,"IHT",0.488109286035987,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2200039,3200039
600,1200,39,"Lasso",1.45696289262421,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2200039,3200039
600,1200,39,"Shrinkage",1.36072403723628,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2200039,3200039
600,1600,39,"TS-RIGHT",0.210271045233714,2.05,4,0.2,2000,2,0.75,0.5,24,4,53.3333333333333,40,TRUE,2600039,3600039
600,1600,39,"IHT",0.573374685513242,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2600039,3600039
600,1600,39,"Lasso",1.51421185966003,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2600039,3600039
600,1600,39,"Shrinkage",1.29593356430645,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2600039,3600039
600,2000,39,"TS-RIGHT",0.578557716718026,2.05,4,0.2,2000,2,0.75,0.5,24,4,66.6666666666667,50,TRUE,3000039,4000039
600,2000,39,"IHT",0.503570657334741,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,3000039,4000039
600,2000,39,"Lasso",1.26912425188488,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,3000039,4000039
600,2000,39,"Shrinkage",1.14622295641012,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,3000039,4000039
600,600,40,"TS-RIGHT",0.386430045940822,2.05,4,0.2,2000,2,0.75,0.5,24,4,20,15,TRUE,1600040,2600040
600,600,40,"IHT",0.539631151942933,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1600040,2600040
600,600,40,"Lasso",1.68604489829037,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1600040,2600040
600,600,40,"Shrinkage",1.480140814882,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1600040,2600040
600,800,40,"TS-RIGHT",0.437673576145476,2.05,4,0.2,2000,2,0.75,0.5,24,4,26.6666666666667,20,TRUE,1800040,2800040
600,800,40,"IHT",0.433967069842142,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1800040,2800040
600,800,40,"Lasso",1.52997364519328,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1800040,2800040
600,800,40,"Shrinkage",1.43899549411798,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1800040,2800040
600,1200,40,"TS-RIGHT",0.267221590192341,2.05,4,0.2,2000,2,0.75,0.5,24,4,40,30,TRUE,2200040,3200040
600,1200,40,"IHT",0.483671407086502,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2200040,3200040
600,1200,40,"Lasso",1.36060221310244,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2200040,3200040
600,1200,40,"Shrinkage",1.38950654279819,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2200040,3200040
600,1600,40,"TS-RIGHT",0.401828854459013,2.05,4,0.2,2000,2,0.75,0.5,24,4,53.3333333333333,40,TRUE,2600040,3600040
600,1600,40,"IHT",0.454063296039631,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2600040,3600040
600,1600,40,"Lasso",1.21852041156005,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2600040,3600040
600,1600,40,"Shrinkage",0.985178227397915,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2600040,3600040
600,2000,40,"TS-RIGHT",0.606817918918855,2.05,4,0.2,2000,2,0.75,0.5,24,4,66.6666666666667,50,TRUE,3000040,4000040
600,2000,40,"IHT",0.551671417576711,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,3000040,4000040
600,2000,40,"Lasso",1.39275339112202,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,3000040,4000040
600,2000,40,"Shrinkage",1.29466770613588,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,3000040,4000040
600,600,41,"TS-RIGHT",0.188090548093696,2.05,4,0.2,2000,2,0.75,0.5,24,4,20,15,TRUE,1600041,2600041
600,600,41,"IHT",0.490753449048219,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1600041,2600041
600,600,41,"Lasso",1.61982170405886,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1600041,2600041
600,600,41,"Shrinkage",1.48564693039277,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1600041,2600041
600,800,41,"TS-RIGHT",0.673235068685599,2.05,4,0.2,2000,2,0.75,0.5,24,4,26.6666666666667,20,TRUE,1800041,2800041
600,800,41,"IHT",0.490114537915398,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1800041,2800041
600,800,41,"Lasso",1.51836468659715,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1800041,2800041
600,800,41,"Shrinkage",1.54371919635933,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1800041,2800041
600,1200,41,"TS-RIGHT",0.547567772235854,2.05,4,0.2,2000,2,0.75,0.5,24,4,40,30,TRUE,2200041,3200041
600,1200,41,"IHT",0.450682764277432,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2200041,3200041
600,1200,41,"Lasso",1.52436689444247,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2200041,3200041
600,1200,41,"Shrinkage",1.24620467173788,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2200041,3200041
600,1600,41,"TS-RIGHT",0.154207804153055,2.05,4,0.2,2000,2,0.75,0.5,24,4,53.3333333333333,40,TRUE,2600041,3600041
600,1600,41,"IHT",0.501153911849536,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2600041,3600041
600,1600,41,"Lasso",1.33762709206109,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2600041,3600041
600,1600,41,"Shrinkage",1.08734148115586,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2600041,3600041
600,2000,41,"TS-RIGHT",0.23621528494789,2.05,4,0.2,2000,2,0.75,0.5,24,4,66.6666666666667,50,TRUE,3000041,4000041
600,2000,41,"IHT",0.526583324531456,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,3000041,4000041
600,2000,41,"Lasso",1.37783404142286,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,3000041,4000041
600,2000,41,"Shrinkage",1.23225875555161,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,3000041,4000041
600,600,42,"TS-RIGHT",0.543089537983091,2.05,4,0.2,2000,2,0.75,0.5,24,4,20,15,TRUE,1600042,2600042
600,600,42,"IHT",0.473340779769009,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1600042,2600042
600,600,42,"Lasso",1.46843632789362,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1600042,2600042
600,600,42,"Shrinkage",1.48607572589907,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1600042,2600042
600,800,42,"TS-RIGHT",0.363949297352274,2.05,4,0.2,2000,2,0.75,0.5,24,4,26.6666666666667,20,TRUE,1800042,2800042
600,800,42,"IHT",0.447593166609844,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1800042,2800042
600,800,42,"Lasso",1.30257304065645,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1800042,2800042
600,800,42,"Shrinkage",1.46897034650538,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1800042,2800042
600,1200,42,"TS-RIGHT",0.296707126257227,2.05,4,0.2,2000,2,0.75,0.5,24,4,40,30,TRUE,2200042,3200042
600,1200,42,"IHT",0.546920349140743,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2200042,3200042
600,1200,42,"Lasso",1.54836451808505,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2200042,3200042
600,1200,42,"Shrinkage",1.36652193781815,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2200042,3200042
600,1600,42,"TS-RIGHT",0.679548900216234,2.05,4,0.2,2000,2,0.75,0.5,24,4,53.3333333333333,40,TRUE,2600042,3600042
600,1600,42,"IHT",0.492170505858465,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2600042,3600042
600,1600,42,"Lasso",1.31222194058592,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2600042,3600042
600,1600,42,"Shrinkage",1.1607457117253,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2600042,3600042
600,2000,42,"TS-RIGHT",0.341462536003871,2.05,4,0.2,2000,2,0.75,0.5,24,4,66.6666666666667,50,TRUE,3000042,4000042
600,2000,42,"IHT",0.495465370066082,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,3000042,4000042
600,2000,42,"Lasso",1.38467572956066,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,3000042,4000042
600,2000,42,"Shrinkage",1.20342856560959,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,3000042,4000042
600,600,43,"TS-RIGHT",0.621978351346306,2.05,4,0.2,2000,2,0.75,0.5,24,4,20,15,TRUE,1600043,2600043
600,600,43,"IHT",0.540700316410005,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1600043,2600043
600,600,43,"Lasso",1.6284198990642,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1600043,2600043
600,600,43,"Shrinkage",1.60361554211157,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1600043,2600043
600,800,43,"TS-RIGHT",0.561450256284104,2.05,4,0.2,2000,2,0.75,0.5,24,4,26.6666666666667,20,TRUE,1800043,2800043
600,800,43,"IHT",0.652286773324352,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1800043,2800043
600,800,43,"Lasso",1.49900319126922,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1800043,2800043
600,800,43,"Shrinkage",1.28464968275212,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1800043,2800043
600,1200,43,"TS-RIGHT",0.181247362231055,2.05,4,0.2,2000,2,0.75,0.5,24,4,40,30,TRUE,2200043,3200043
600,1200,43,"IHT",0.546848310711957,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2200043,3200043
600,1200,43,"Lasso",1.71484940753097,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2200043,3200043
600,1200,43,"Shrinkage",1.48020305143807,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2200043,3200043
600,1600,43,"TS-RIGHT",0.117888744246297,2.05,4,0.2,2000,2,0.75,0.5,24,4,53.3333333333333,40,TRUE,2600043,3600043
600,1600,43,"IHT",0.581880289389463,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2600043,3600043
600,1600,43,"Lasso",1.38595684366265,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2600043,3600043
600,1600,43,"Shrinkage",1.37054659996577,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2600043,3600043
600,2000,43,"TS-RIGHT",0.211703618243898,2.05,4,0.2,2000,2,0.75,0.5,24,4,66.6666666666667,50,TRUE,3000043,4000043
600,2000,43,"IHT",0.489694931121489,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,3000043,4000043
600,2000,43,"Lasso",1.37431616565457,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,3000043,4000043
600,2000,43,"Shrinkage",1.15758655129861,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,3000043,4000043
600,600,44,"TS-RIGHT",0.254745299643197,2.05,4,0.2,2000,2,0.75,0.5,24,4,20,15,TRUE,1600044,2600044
600,600,44,"IHT",0.493050938334409,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1600044,2600044
600,600,44,"Lasso",1.72177019242089,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1600044,2600044
600,600,44,"Shrinkage",1.41770725054255,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1600044,2600044
600,800,44,"TS-RIGHT",0.225927171828582,2.05,4,0.2,2000,2,0.75,0.5,24,4,26.6666666666667,20,TRUE,1800044,2800044
600,800,44,"IHT",0.677656283775386,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1800044,2800044
600,800,44,"Lasso",1.7057446514996,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1800044,2800044
600,800,44,"Shrinkage",1.64439370218965,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1800044,2800044
600,1200,44,"TS-RIGHT",0.348369405177344,2.05,4,0.2,2000,2,0.75,0.5,24,4,40,30,TRUE,2200044,3200044
600,1200,44,"IHT",0.551545880776312,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2200044,3200044
600,1200,44,"Lasso",1.45962570949326,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2200044,3200044
600,1200,44,"Shrinkage",1.3133573901122,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2200044,3200044
600,1600,44,"TS-RIGHT",0.20157355618997,2.05,4,0.2,2000,2,0.75,0.5,24,4,53.3333333333333,40,TRUE,2600044,3600044
600,1600,44,"IHT",0.415863530602096,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2600044,3600044
600,1600,44,"Lasso",1.39746256360676,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2600044,3600044
600,1600,44,"Shrinkage",1.28874427137552,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2600044,3600044
600,2000,44,"TS-RIGHT",0.251306468939247,2.05,4,0.2,2000,2,0.75,0.5,24,4,66.6666666666667,50,TRUE,3000044,4000044
600,2000,44,"IHT",0.461214722887584,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,3000044,4000044
600,2000,44,"Lasso",1.32167033050839,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,3000044,4000044
600,2000,44,"Shrinkage",1.27619260903719,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,3000044,4000044
600,600,45,"TS-RIGHT",0.394240319939607,2.05,4,0.2,2000,2,0.75,0.5,24,4,20,15,TRUE,1600045,2600045
600,600,45,"IHT",0.513047952853667,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1600045,2600045
600,600,45,"Lasso",1.56972780919595,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1600045,2600045
600,600,45,"Shrinkage",1.49550279569405,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1600045,2600045
600,800,45,"TS-RIGHT",0.56617007393112,2.05,4,0.2,2000,2,0.75,0.5,24,4,26.6666666666667,20,TRUE,1800045,2800045
600,800,45,"IHT",0.602394909628146,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1800045,2800045
600,800,45,"Lasso",1.50113465574265,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1800045,2800045
600,800,45,"Shrinkage",1.49875228828271,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1800045,2800045
600,1200,45,"TS-RIGHT",0.456514313819024,2.05,4,0.2,2000,2,0.75,0.5,24,4,40,30,TRUE,2200045,3200045
600,1200,45,"IHT",0.549574936693251,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2200045,3200045
600,1200,45,"Lasso",1.6079166095853,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2200045,3200045
600,1200,45,"Shrinkage",1.41529762192965,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2200045,3200045
600,1600,45,"TS-RIGHT",0.394085534879611,2.05,4,0.2,2000,2,0.75,0.5,24,4,53.3333333333333,40,TRUE,2600045,3600045
600,1600,45,"IHT",0.462440091190313,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2600045,3600045
600,1600,45,"Lasso",1.43877699401535,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2600045,3600045
600,1600,45,"Shrinkage",1.24276744567242,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2600045,3600045
600,2000,45,"TS-RIGHT",0.204530199120969,2.05,4,0.2,2000,2,0.75,0.5,24,4,66.6666666666667,50,TRUE,3000045,4000045
600,2000,45,"IHT",0.587058103223008,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,3000045,4000045
600,2000,45,"Lasso",1.43426933746896,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,3000045,4000045
600,2000,45,"Shrinkage",1.3049446337413,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,3000045,4000045
600,600,46,"TS-RIGHT",0.779308589231127,2.05,4,0.2,2000,2,0.75,0.5,24,4,20,15,TRUE,1600046,2600046
600,600,46,"IHT",0.450443120896746,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1600046,2600046
600,600,46,"Lasso",1.67840434634134,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1600046,2600046
600,600,46,"Shrinkage",1.44984979972907,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1600046,2600046
600,800,46,"TS-RIGHT",0.366582597374957,2.05,4,0.2,2000,2,0.75,0.5,24,4,26.6666666666667,20,TRUE,1800046,2800046
600,800,46,"IHT",0.489140066295509,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1800046,2800046
600,800,46,"Lasso",1.62079914588865,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1800046,2800046
600,800,46,"Shrinkage",1.4483864678494,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,1800046,2800046
600,1200,46,"TS-RIGHT",0.140087843444941,2.05,4,0.2,2000,2,0.75,0.5,24,4,40,30,TRUE,2200046,3200046
600,1200,46,"IHT",0.468793257641971,2.05,4,0.2,2000,2,0.75,0.5,NA,NA,NA,NA,NA,2200046,3200046
